barcode,collAbbreviation,collNo_Text,collector_Text,collrTeam_Text,country,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Continent,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LongDirL,LatDecL,LatDirL,SpecimenImageURL
212951,null,25947,S. R. Hill,null,USA,Pickens Co.,Scrophulariaceae,Buddleja,null,null,130590,null,null,null,TRUE,null,null,davidii,Franch.,null,North America,08/07/1994,"156 Cedar Creek Circle, Central; front yard.",Aug 1994,null,Flower,null,null,null,null,Cultivated shrub 10 ft. tall; flowers lilac-purple; ,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/212951.JPG
200131,null,18448,S. R. Hill,null,USA,Jefferson Davis Par.,Arecaceae,Butia,null,null,237409,null,null,null,TRUE,4222,null,odorata,Barb. Rodr.,Noblick,North America,08/01/1987,"At Shell gas station, US 10 at LA 26, Jennings.",Jan 2023,null,Fruit,null,null,null,null,Cultivated palm 10 ft. tall; petioles with prickles; leaves glaucous; fruits yellow-orange.,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/200131.jpg
285551,null,9778,,,Taiwan,Pingtung Co.,Fabaceae,Cajanus,null,null,136074,null,null,null,TRUE,1834,null,cajan,L.,Huth,Asia,12/28/1976,Kao-shiu.,null,null,Fruit,null,null,null,null,Cultivated for its edible seeds.,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/285551.JPG
181519,null,7043,C. H. Dodson,"T. Dodson, A. Embree, R. Perry",Ecuador,Vinces,Fabaceae,Cajanus,null,null,198556,null,null,null,TRUE,1834,null,cajan,L.,Huth,South America,08/15/1978,"Jauneche Forest, between Mocachi and Palenque on Estero Peñafiel.",null,Growing along path to forest in cut over area.,Flower,null,null,null,null,Woody shrub or small tree to 3 m tall; cultivated; corolla orange-red; fruits variegated in color; cultivated.,null,70,null,m,FALSE,null,-79.756466,W,-1.437953,S,https://cdn.plantatlas.org/img/specimens/USF/181519.JPG
100733,null,78,M. V. Hayden,,Panama,null,Fabaceae,Calliandra,null,null,199317,null,null,null,TRUE,null,null,magdalenae,Bertero ex DC.,Benth.,Central America,Jun 1965,In Ancon.,null,null,Flower,null,null,null,null,"Cultivated; white flowers, pink stigmas.",null,null,null,null,FALSE,null,-79.555805,W,8.95731,N,https://cdn.plantatlas.org/img/specimens/USF/100733.jpg
120771,null,2194,P. Genelle,G. Fleming,USA,Pinellas Co.,Commelinaceae,Callisia,null,null,67124,null,null,null,TRUE,1570,null,repens,Jacq.,L.,North America,10/19/1975,"NE Clearwater, World Parkway, near golf course.",1985,"Coastal, white sand with pine and oak; steep bank, near top.",Fertile,null,null,null,null,Large mat of plants with many smaller plants growing below the mat; perhaps result of pot of cultivated plants being emptied onto the sand bank.,null,null,null,null,FALSE,null,-82.911228,W,27.965133,N,https://cdn.plantatlas.org/img/specimens/USF/120771.jpg
283524,null,39160,S. R. Hill,,USA,Champaign Co.,Calycanthaceae,Calycanthus,null,null,123083,null,null,null,TRUE,3635,null,floridus,L.,null,North America,05/19/2013,"1411 Winding Lane, Champaign; private residence; Thomasboro 7.5' quadrangle. T19N, R8E, Sec. 1, SE ¼, NE ¼, SE ¼, SW ¼.",16 Mar 2016,Landscaped area; front yard.,Flower,null,null,null,null,"Cultivated multistemmed shrub 3 m tall, 2 m wide; leaves glaucous beneath; flowers dull maroon, sweetly fragrant.",null,757,null,ft,FALSE,null,-88.24831,W,40.12935,N,https://cdn.plantatlas.org/img/specimens/USF/283524.jpg
267665,null,35204,S. R. Hill,,USA,Champaign Co.,Calycanthaceae,Calycanthus,null,null,119614,null,null,null,TRUE,3635,null,floridus,L.,null,North America,05/27/2003,"1411 Winding Lane; Thomasboro 7.5' quadrangle. T19N, R8E, Sec. 1, SE ¼, NE ¼, SE ¼, SW ¼.",27-Jan-2016,Garden soil; mostly calcareous dark clay; research garden at private residence; in front garden; mostly shaded.,Flower,null,null,null,null,Flowers maroon; leaves pale beneath [sparse tiny hairs present]; dark green above; nearing end of flowering; cultivated shrub 1.5 m tall.,null,757,null,ft,FALSE,Champaign,-88.24861111,W,40.12972222,N,https://cdn.plantatlas.org/img/specimens/USF/267665.jpg
282832,null,36717,S. R. Hill,,USA,Champaign Co.,Menispermaceae,Calycocarpum,null,null,147123,null,null,null,TRUE,718,null,lyonii,A. Gray,null,North America,10/16/2005,"1411 Winding Lane; private residence; Thomasboro 7.5' quadrangle; originally from Lousiana, West Feliciana Parish. T19N, R8E, SE/14, NE¼, SW¼ Sec. 1.",2005,Back garden; partial shade; Fraxinus quadrangulata and Ostrya trees with Brunnichia.,null,null,null,null,null,"Fruits green, ripe, falling, grape-like but with thin easily-separated rind and large stony seed; cultivated vine ca. 3 m long.",null,757,null,ft,FALSE,null,-88.24861111,W,40.12972222,N,https://cdn.plantatlas.org/img/specimens/USF/282832.JPG
256308,null,38355,S. R. Hill,,USA,Oconee Co.,Theaceae,Camelina,null,null,173827,null,null,null,TRUE,null,null,oleifera,Abel,null,North America,09/30/2009,Moutain Rest; 9.5 mi. NW of Walhalla: private property adjoining West Village Creek and Sumter National Forest; Andrew Pickens District; NW of Galloway Road; SE property corner; Whetstone 7.5' quadrangle; Coordiate Datum WGS84/NAD83.,2009,"Acidic clay loam; dry-mesic oak-hickory-pine forest; planted area, clearing alongside powerline.",Bud,Fruit,null,null,null,"Petals white; stamens yellow; fruits green, globose, firm; leaves evergreen, firm, leathery, darker above than below; cultivated and escaped shrub 2.5 m tall and wide; seeds used as source of 'tea oil'.",null,1700,null,ft,FALSE,null,-83.17833333,W,34.86503,N,https://cdn.plantatlas.org/img/specimens/USF/256308.jpg
282631,null,4006,A. R. Franck,"C. vanHoek, C. Werner",USA,Hernando Co.,Theaceae,Camellia,null,null,119954,null,null,null,TRUE,null,null,sinensis,L.,Kuntze,North America,01/17/2016,"N slope of Chinsegut Hill, between hilltop and Lake Lindsey, 1.5 km W of US 41, 1.5 km S of Lake Lindsey Road.",null,Disturbed hammock.,Flower,Fruit,null,null,null,"A few small shrub to 1-1.5 m (possibly escapes from a large cultivated individual to 2.5 m near manor house); corolla white; fruit brown, 1-seeded to 3-lobed and 3-seeded.",null,null,null,null,FALSE,null,-82.365059,W,28.621267,N,https://cdn.plantatlas.org/img/specimens/USF/282631.jpg
199739,null,20094,S. R. Hill,,USA,Pickens Co.,Theaceae,Camellia,null,null,129465,null,null,null,TRUE,null,null,sinensis,L.,Kuntze,North America,10/29/1988,"Clemson University Botanical Gardens, Clemson.",Oct 1988,null,Flower,Fruit,null,null,null,"Flowers white, stamens yellow; cultivated evergreen shrub 3-6 ft. tall, between rock garden and duck pond.",null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/199739.JPG
284671,null,17109,R. A. Howard,,USA,Miami-Dade Co.,Fabaceae,Camoensia,null,null,134371,null,null,null,TRUE,null,null,maxima,Welw. ex Benth.,null,North America,07/08/1968,"Jennings' Estate, Coral Gables.",null,null,Flower,null,null,null,null,"Stout vine, leaves ternate; flowers large, sepals dark pubescent; petals white, edged with gold; cultivated on trellis.",null,null,null,null,FALSE,null,-83.097918,W,30.604102,N,https://cdn.plantatlas.org/img/specimens/USF/284671.JPG
2182,null,s.n.,C. E. Wood,"K.A. Wilson, G.R. Cooley",USA,Hernando Co.,Lauraceae,Camphora,null,null,119630,null,null,null,TRUE,442,null,officinarum,Nees,null,North America,04/26/1958,NE of Brooksville.,Aug 2023,null,Flower,null,null,null,null,Evergreen tree about 10 m tall; flowering on the new growth; flowers glaucous; cultivated and spreading by seedlings.,null,320,null,ft,FALSE,Chinsegut Hill,-82.387871,W,28.555272,N,https://cdn.plantatlas.org/img/specimens/USF/2182a.JPG
59741,null,26841,O. K. Lakela,J. Hall,USA,Collier Co.,Polypodiaceae,Campyloneurum,null,null,21017,null,null,null,TRUE,2246,null,costatum,Kunze,C. Presl,North America,02/16/1964,Contact USF Herbarium if additional information is required,Mar 1987,null,Fertile,null,null,null,null,"This specimen cultivated in a greenhouse in Lake County; blade fleshy, indistinctly veined.",null,null,null,null,TRUE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/59741.jpg
212952,null,25945,S. R. Hill,,USA,Pickens Co.,Juglandaceae,Carya,null,null,118000,null,null,null,TRUE,1894,null,illinoinensis,Wangenh.,K. Koch,North America,08/07/1994,"156 Cedar Creek Circle, Central.",Aug 1994,Front yard.,Fertile,Fruit,null,null,null,Cultivated tree 20 ft tall; first year for fruit production.,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/212952.jpg
159073,null,18512,M. Nee,B.F. Hansen,Mexico,Jalapa Mun.,Casuarinaceae,Casuarina,null,null,188494,null,null,null,TRUE,1129,null,cunninghamiana,Miq.,null,North America,06/26/1980,In the city of Jalapa.,1981,Bosque caducifolio.,Flower,null,null,null,null,"Male; tall, graceful tree; cultivated street tree.",null,1400,null,m,FALSE,null,-96.92155,W,19.54386,N,https://cdn.plantatlas.org/img/specimens/USF/159073.jpg
159074,null,18511,M. Nee,B.F. Hansen,Mexico,Jalapa Mun.,Casuarinaceae,Casuarina,null,null,188495,null,null,null,TRUE,1129,null,cunninghamiana,Miq.,null,North America,06/26/1980,In the city of Jalapa.,1981,Bosque caducifolio.,Fruit,null,null,null,null,"Female; tall, graceful tree; cultivated street tree.",null,1400,null,m,FALSE,null,-96.92155,W,19.54386,N,https://cdn.plantatlas.org/img/specimens/USF/159074.jpg
209120,null,44186,M. Nee,,Puerto Rico,Mayaguez Mun.,Bignoniaceae,Catalpa,null,null,148825,null,null,null,TRUE,null,null,longissima,Jacq.,Dum. Cours.,West Indies,11/11/1993,"Mayaguez urbano, campus of University of Puerto Rico.",1993,null,Flower,null,null,null,null,"Tree 20 m tall, 60 cm in diameter; flowers abundant but only a few open per inflorescence and not very showy; corolla white with yellow and pale purple markings in the throat; cultivated ornamental plants.",null,25,null,m,FALSE,null,-67.13333333,W,18.20833333,N,https://cdn.plantatlas.org/img/specimens/USF/209120.jpg
247427,null,s.n.,G. F. Carr,,Brazil,null,Orchidaceae,Catasetum,null,null,30653,null,null,null,TRUE,null,null,catarinense,G.F.Carr & V.P.Castro,null,South America,July 2007,"Municipio de Curupa, Orquidario Catarinense.",null,null,Flower,null,null,null,Isotype,Cultivated in Florida [USA].,null,100,null,m,FALSE,null,-48.583333,W,-21.716667,S,https://cdn.plantatlas.org/img/specimens/USF/247427.jpg
240707,null,s.n.,M.V. Steuerwald,,Colombia,null,Orchidaceae,Catasetum,null,null,106971,null,null,null,TRUE,null,null,rectangulare,G.F.Carr,null,South America,02/26/2005,Arauca.,null,null,Flower,null,null,null,Isotype,"Cultivated in Medellin, Colombia.",null,null,null,null,FALSE,null,-70.479722,W,6.873056,N,https://cdn.plantatlas.org/img/specimens/USF/240707.jpg
247415,null,s.n.,G. F. Carr,null,Colombia,null,Orchidaceae,Catasetum,null,null,30654,null,null,null,TRUE,null,null,villegasii,G.F.Carr,null,South America,July 2007,"Near Solita on the Rio Caqueta, S of the departmental capital of Florencia.",null,null,Flower,null,null,null,Holotype,Cultivated in Florida [USA].,null,null,null,null,FALSE,null,-75.619131,W,1.6175,N,https://cdn.plantatlas.org/img/specimens/USF/247415.jpg
301524,null,1355,M. S. Frank,,USA,Alachua Co.,Apocynaceae,Catharanthus,null,null,241063,null,null,null,TRUE,1382,null,roseus,L.,G. Don,North America,12/10/2016,"316 NE 13th Avenue, Gainesville.",null,Residential landscape.,Flower,Fruit,null,null,null,Cultivated and re-seeding herb 2 ft. tall with scarce milky sap; corolla pure white.,null,null,null,null,FALSE,null,-82.325,W,29.65139,N,https://cdn.plantatlas.org/img/specimens/USF/301524.jpg
223380,null,1008,K. A. Bradley,S. Woodmansee,USA,Palm Beach Co.,Poaceae,Cenchrus,null,null,19635,null,null,null,TRUE,125,null,setaceus,Forssk.,Morrone,North America,05/13/1998,Yamato Scrub Natural Area; along E property line along both sides of FEC Railway right-of-way,07-Oct-2017,In open sand adjacent to fire-suppressed Pinus clausa scrub.,Fertile,null,null,null,null,Many plants naturalized; this species is cultivated in a residential development ca. 0.2 mi. W of this station.,null,null,null,null,FALSE,null,-80.09527778,W,26.40222222,N,https://cdn.plantatlas.org/img/specimens/USF/223380.jpg
287942,null,s.n.,D. Nguyen,,USA,Hillsborough Co.,Apiaceae,Centella,null,null,135992,null,null,null,TRUE,709,null,asiatica,L.,Urb.,North America,04/15/2016,"N Clearview Avenue, Tampa.",null,null,null,null,null,null,null,Cultivated for edible leaves; likely an Asian cultivar.,null,null,null,null,FALSE,null,-82.3991,W,28.0307,N,https://cdn.plantatlas.org/img/specimens/USF/287942.JPG
219404,null,28593,S. R. Hill,,USA,Champaign Co.,Fabaceae,Chamaecrista,null,null,127936,null,null,null,TRUE,3026,null,fasciculata,Michx.,Greene,North America,08/31/1996,"Champaign, 1411 Winding Lane; residential area.",1997,null,Fruit,null,null,null,null,Flowers yellow; visited by bumblebees; cultivated herb 0.5 m tall.,null,null,null,null,FALSE,null,-88.243383,W,40.11642,N,https://cdn.plantatlas.org/img/specimens/USF/219404.jpg
184821,null,450,R. J. Hickey,,USA,Norfolk Co.,Cupressaceae,Chamaecyparis,null,null,202681,null,null,null,TRUE,2196,null,thyoides,L.,"Britton, Sterns & Poggenb.",North America,Apr 1977,Canton; near Ponkapog bog.,null,Along edge of golf course; tree fallen during winter.,Fertile,null,null,null,null,Possibly cultivated.,null,null,null,null,FALSE,null,-71.1167,W,42.1833,N,https://cdn.plantatlas.org/img/specimens/USF/184821.jpg
301207,null,1326,G. Gann,M.M. Smith,USA,Miami-Dade Co.,Arecaceae,Chamaedorea,null,null,240371,null,null,null,TRUE,297,null,seifrizii,Burret,null,North America,08/22/2019,Homestead; C-113 canal.,null,Canal bank.,Immature Fruit,null,null,null,null,Scattered plants naturalizing along fence line from nearby cultivated plants.,null,null,null,null,FALSE,null,-80.538,W,25.481,N,https://cdn.plantatlas.org/img/specimens/USF/301207.jpg
256290,null,37728,S. R. Hill,,USA,Spartanburg Co.,Olacaceae,Chionanthus,null,null,182857,null,null,null,TRUE,null,null,retusus,Lindl. & Paxton,null,North America,04/18/2008,"Wofford College Campus, Wofford Campus Drive, Spartanburg.",2008,null,Flower,null,null,null,null,"Flowers white, pendulous; leaves soft, immature, shiny above; cultivated shrub 2-2.5 m tall, rounded.",null,800,null,ft,FALSE,null,81.93141,E,34.95858,N,https://cdn.plantatlas.org/img/specimens/USF/256290.jpg
39467,null,997,E. L. Ekman,,Cuba,null,Poaceae,Chrysopogon,null,null,139746,null,null,null,TRUE,null,null,zizanioides,L.,Roberty,West Indies,12/07/1922,Mayari Arriba; oriente.,2003,null,Flower,null,null,null,null,Cultivated for thatch and frequently escaped.,null,null,null,null,FALSE,null,-80.749589,W,22.588005,N,https://cdn.plantatlas.org/img/specimens/USF/39467.JPG
2186,null,s.n.,C. E. Wood,"K.A. Wilson, G.R. Cooley",USA,Hernando Co.,Lauraceae,Cinnamomum,null,null,119642,null,null,null,TRUE,4381,null,burmannii,,Blume,North America,04/26/1958,NE of Brooksville.,25-Jan-2016,null,Flower,null,null,null,null,"Large, spreading evergreen tree; ca. 8-10 m high; showing no evidence of damage from the cold winter of 1958; cultivated and spreading by seedlings in the neighborhood of the parent trees.",null,320,null,ft,FALSE,Chinsegut Hill,-82.387871,W,28.555272,N,https://cdn.plantatlas.org/img/specimens/USF/2186.jpg
218759,null,28064,S. R. Hill,,Dominica,null,Lauraceae,Cinnamomum,null,null,119959,null,null,null,TRUE,null,null,verum,J. Presl,null,West Indies,06/01/1996,La Plaine; trial to Sari Sari Falls.,Oct 1996,Along road; very wet lowland rain forest; N facing slopes.,null,null,null,null,null,"Locally common cultivated tree 15-20 ft. tall; spicy cinnamon aroma; leaves dark green, glaucous beneath.",null,500,1000,ft,FALSE,null,-61.275,W,15.32222222,N,https://cdn.plantatlas.org/img/specimens/USF/218759.jpg
213101,null,24784,S. R. Hill,,Dominica,null,Lauraceae,Cinnamomum,null,null,119960,null,null,null,TRUE,null,null,verum,J. Presl,null,West Indies,03/14/1993,Rosalie Valley-Morne Jaune Road; vicitiny of Morne Jaune.,Sept 1993,Roadside.,Flower,null,null,null,null,Cultivated tree 10-20 ft. tall; inflorescence immature.,null,null,null,null,FALSE,null,-61.253247,W,15.37181,N,https://cdn.plantatlas.org/img/specimens/USF/213101.jpg
204024,null,22082,S. R. Hill,,Dominica,null,Lauraceae,Cinnamomum,null,null,119961,null,null,null,TRUE,null,null,verum,J. Presl,null,West Indies,03/18/1991,SE side of road between Emerald Pool and Castle Bruce.,March 1991,Agricultural area.,Flower,null,null,null,null,Flowers yellow-cream; occasional cultivated tree 20 ft. tall; cinnamon aroma.,null,500,null,ft,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/204024.jpg
212475,null,E-722,J. Richard Abbott,L. C. Isaacs,Italy,null,Rutaceae,Citrus,null,null,128387,null,null,null,TRUE,1987,null,x aurantium,L.,null,Europe,12/25/1991,"Central Italy; Rome, cultivated in Rome's largest park, Villa Borghese; near Laghetto area.",Jan 2002,Along a lake-shore.,Fruit,null,null,null,null,"Probably native to China, widely cultivated and escaped in warm regions.",null,null,null,null,FALSE,null,10.066667,E,44.933333,N,https://cdn.plantatlas.org/img/specimens/USF/212475.jpg
108177,null,1691,P. Genelle,G. Fleming,USA,Hillsborough Co.,Rutaceae,Citrus,null,null,53323,null,null,null,TRUE,1987,null,x aurantium,L.,null,North America,11/13/1973,null,Jul 2025,null,Fruit,null,null,null,null,Not cultivated.,null,null,null,null,FALSE,Hillsborough River State Park,-82.35,W,27.9167,N,https://cdn.plantatlas.org/img/specimens/USF/108177.jpg
169597,null,s.n.,S. Grant,,USA,Hernando Co.,Lamiaceae,Clerodendrum,null,null,28096,null,null,null,TRUE,1728,null,indicum,L.,Kuntze,North America,11/16/1982,Ca. 4 mi. E of Masaryktown.,null,In yard.,Fruit,null,null,null,null,Possibly cultivated.,null,null,null,null,FALSE,null,-82.45704,W,28.441666,N,https://cdn.plantatlas.org/img/specimens/USF/169597.jpg
226858,null,2015,K. A. Bradley,,USA,Miami-Dade Co.,Clusiaceae,Clusia,null,null,28171,null,null,null,TRUE,2180,null,rosea,Jacq.,null,North America,04/14/1999,West Biscayne Pineland. SW 288 Street and 192 Avenue.,null,In center of pine rockland.,null,null,null,null,null,Epiphytic on Sabal palmetto. An escapee from cultivated plants nearby.,null,null,null,null,FALSE,null,-80.50075,W,25.49312,N,https://cdn.plantatlas.org/img/specimens/USF/226858.jpg
195958,null,32015,M. Nee,J. Solomon,Bolivia,Sud Yungas Prov.,Rubiaceae,Coffea,null,null,176356,null,null,null,TRUE,null,null,arabica,L.,null,South America,09/28/1985,"2 km N of center of Chulumani, along road to Irupana.",1987,"Slopes, originally with humid montane forest, now disturbed and mostly planted to coffee and other crops.",Flower,null,null,null,null,Shrub 3 m tall; flowers white; commonly cultivated in the area.,null,1800,null,m,FALSE,null,-67.51666667,W,-16.38333333,S,https://cdn.plantatlas.org/img/specimens/USF/195958.jpg
204016,null,22077,S. R. Hill,,Dominica,St. Peter Par.,Rhamnaceae,Colubrina,null,null,142738,null,null,null,TRUE,2839,null,elliptica,Sw.,Brizicky & W. L. Stern,West Indies,03/17/1991,"Colihaut, over Colihaut River.",Mar 1991,"N side of town near bridge over river, then W into village.",null,null,null,null,null,Cultivated small tree 20 ft. tall.,null,null,null,null,FALSE,null,-61.461918,W,15.485639,N,https://cdn.plantatlas.org/img/specimens/USF/204016.JPG
203602,null,8018,H. J. Wiehler,null,Panama,null,Gesneriaceae,Columnea,null,null,5664,null,null,null,TRUE,null,null,aurantia,Wiehler,null,Central America,01/15/1980,Ca. 8 km N of El Cope.,null,Cloud forest.,Flower,null,null,null,Isotype,"Live plant collected by R.L Dressler s.n. in May 1977 and sent to MSBG; SEL greenhouse acc. # W-2443; type prepared from cultivated material. Calyx pink to light maroon, corolla golden orange-red, berry white.",null,850,900,m,FALSE,null,-80.939556,W,8.525462,N,https://cdn.plantatlas.org/img/specimens/USF/203602.jpg
174278,null,7755,"H. E. Moore, Jr.",,Costa Rica,null,Gesneriaceae,Columnea,null,null,168233,null,null,null,TRUE,null,null,verecunda,C. V. Morton,null,Central America,Dec 1960,"Cariblanco, valley of Río Sarapiqui.",null,Originally from wet forests.,Flower,null,null,null,null,Cultivated at Cornell University as G-366.,null,null,null,null,FALSE,null,-84.18146,W,10.268889,N,https://cdn.plantatlas.org/img/specimens/USF/174278.JPG
203600,null,78133,H. J. Wiehler,null,Panama,null,Gesneriaceae,Columnea,null,null,5660,null,null,null,TRUE,null,null,zebranella,Wiehler,null,Central America,08/25/1978,null,null,Cloud forest.,Flower,null,null,null,Isotype,"Epiphyte; 1 Aug 1971, Wiehler & Dressler 71186B (SEL, sterile); live material of same collection cultivated at MSBG greenhouse acc. No. W-1595.",null,null,null,null,FALSE,Cerro Jefe,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/203600.jpg
203626,null,78133,H. J. Wiehler,null,Panama,null,Gesneriaceae,Columnea,null,null,5661,null,null,null,TRUE,null,null,zebranella,Wiehler,null,Central America,08/25/1978,null,null,Cloud forest.,Flower,null,null,null,Isotype,"Epiphyte; 1 Aug 1971, Wiehler & Dressler 71186B (SEL, sterile); live material of same collection cultivated at MSBG greenhouse acc. No. W-1595.",null,null,null,null,FALSE,null,-79.536348,W,8.970526,N,https://cdn.plantatlas.org/img/specimens/USF/203626.jpg
267662,null,35507,S. R. Hill,,USA,Champaign Co.,Malvaceae,Corchorus,null,null,129221,null,null,null,TRUE,null,null,olitorius,L.,null,North America,09/27/2003,"Just E of center of section 3; Dodd's Park, S of water plant settling ponds, between N Mattis and Parkland College; Champaign.",2003,Garden plot; alkaline black organic clay-loam.,Fruit,null,null,null,null,"Young shoots used as potherb; flowers yellow, fruits green, generally stout and straight to slightly curved; leaves shiny; cultivated annual herb 1 m tall.",null,null,null,null,FALSE,null,-88.243383,W,40.11642,N,https://cdn.plantatlas.org/img/specimens/USF/267662.JPG
283578,null,30581,S. R. Hill,,USA,Champaign Co.,Apiaceae,Coriandrum,null,null,130251,null,null,null,TRUE,1772,null,sativum,L.,null,North America,07/04/1998,1411 Winding Lane.,Oct 1998,Private residence.,null,null,null,null,null,"Fruit mature; flowers white; foliage with cilantro aroma, pungent; cultivated annual (winter annual) to 1 m tall.",null,null,null,null,FALSE,Champaign,-88.243383,W,40.11642,N,https://cdn.plantatlas.org/img/specimens/USF/283578.JPG
301195,null,1328,G. Gann,M.M. Smith,USA,Hendry Co.,Myrtaceae,Corymbia,null,null,240373,null,null,null,TRUE,4120,null,torelliana,F. Muell.,K.D. Hill & L.A.S. Johnson,North America,09/06/2019,Clewiston; Stormwater Treatment Area 5/6.,null,null,Bud,null,null,null,null,Scattered mature trees naturalizing from nearby cultivated trees in boundary planting.,null,null,null,null,FALSE,null,-80.9474,W,26.434,N,https://cdn.plantatlas.org/img/specimens/USF/301195.jpg
170128,null,2442,J. L. Zarucchi,,Colombia,null,Apocynaceae,Couma,null,null,170530,null,null,null,TRUE,null,null,macrocarpa,Barb. Rodr.,null,South America,07/10/1979,Mitú and vicinity; along Río Vaupés ca. 8 km below Mitú.,null,null,null,null,null,null,null,"Tree; cultivated(?), 20 m tall, DBH 50 cm; bark whitish-grey with horizontal fissures; latex white, thick, abundant, sticky; sterile.",null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/170128.jpg
281616,null,37978,S. R. Hill,,USA,Champaign Co.,Iridaceae,Crocus,null,null,117376,null,null,null,TRUE,null,null,tommasianus,Herb.,null,North America,03/14/2009,"1411 Winding Lane, private residence. T19N, R8E, Sec. 1, SE¼ of NE¼ of SE¼ of SW¼.",null,Alkaline dark humus-rich clay.,Flower,null,null,null,null,"Flowers pale purple, pale center, stamens orange, styles dark orange; early cultivated perennial from a corm.",null,757,null,ft,FALSE,null,-88.85,W,40.1167,N,https://cdn.plantatlas.org/img/specimens/USF/281616.jpg
283458,null,39157,S. R. Hill,,USA,Oconee Co.,Cupressaceae,Cryptomeria,null,null,122673,null,null,null,TRUE,null,null,japonica,L. f.,D. Don,North America,04/23/2013,"In front of Builders First Source; 101 Lumber Lane, Seneca.",Nov 2013,Landscaped area.,null,null,null,null,null,"Cultivated conifer about 20 ft. tall; sterile; needles firm, sharp, paler beneath, no strong aroma.",null,884,null,ft,FALSE,null,-82.891937,W,34.71111111,N,https://cdn.plantatlas.org/img/specimens/USF/283458.jpg
278612,null,37425,S. R. Hill,,Bolivia,null,Cucurbitaceae,Cucumis,null,null,167946,null,null,null,TRUE,1525,null,anguria,L.,null,South America,Apr 2007,null,2007,Vegetable garden plot.,null,null,null,null,null,"Flowers yellow, fruit green, maturing pale-green to yellow-green; cultivated vine 1-2 m long.",null,760,null,ft,FALSE,null,-88.2825,W,40.135,N,https://cdn.plantatlas.org/img/specimens/USF/278612.JPG
195876,null,32106,M. Nee,T. Andres,Mexico,Fortin Mun.,Cucurbitaceae,Cucurbita,null,null,167968,null,null,null,TRUE,1247,null,okeechobeensis,Small,L. H. Bailey,North America,12/12/1985,Fortin de las Flores.,1991-1995,Bosque caducifolio - selva mediana subperennifolia; ruderals in the town; over shrubs and herbs.,Fruit,null,null,null,null,"Vine, wild, not cultivated; flowers nearly odorless, but with slight (especially in females) ""sweet, cucumber-like"" odor; corolla light yellow, the midribs yellow-green; anthers and stigma yellow; fruit still slightly soft, bitter, light green-green mottled and striped, nearly globose, the largest one 9 cm diameter, slightly longer; fruit said to have been used in poorer and more backward times for soap, not eaten because bitter.",null,1400,null,m,FALSE,null,-97,W,18.9,N,https://cdn.plantatlas.org/img/specimens/USF/195876.JPG
174290,null,8654,G. Wilhelm,,USA,Baldwin Co.,Cupressaceae,Cunninghamia,null,null,113465,null,null,null,TRUE,null,null,lanceolata,Lamb.,Hook.,North America,03/19/1981,"Ca. 10 mi. E of Robertsdale, along S side of US 90, just W of its intersection with AL 87.",null,Roadside.,null,null,null,null,null,Spontaneous; cultivated parents not in evidence.,null,null,null,null,FALSE,null,null,null,null,null,https://cdn.plantatlas.org/img/specimens/USF/174290.jpg
178992,null,7419,M. Mejía,T. Zanoni,Dominican Republic,null,Cupressaceae,Cupressus,null,null,139476,null,null,null,TRUE,null,null,arizonica,Greene,null,West Indies,07/22/1980,In the town of Arroyo Frio on road from El Rio to Autopista Duarte.,Jan 1982,null,null,null,null,null,null,"Cultivated tree 4 m tall, male cones yellow, pre anthesis, female cones with 6 scales, immature from previous year.",null,1100,null,m,FALSE,null,-70.65,W,18.96666667,N,https://cdn.plantatlas.org/img/specimens/USF/178992.JPG
164588,null,11795,C. H. Dodson,P.M. Dodson,Ecuador,null,Cucurbitaceae,Cyclanthera,null,null,168476,null,null,null,TRUE,null,null,pedata,L.,Schrad.,South America,10/10/1981,"Chullambamba, 10 km N of Cueca in the Cuenca Valley near the river; plants collected on the country estate of Marcelo Jaramillo.",null,null,Flower,null,null,null,null,Cultivated; Vine; flowers green.,null,2350,null,m,FALSE,null,-78.116667,W,0.033333,N,https://cdn.plantatlas.org/img/specimens/USF/164588.JPG
